frame,elapsed_seconds,delta_time_ms,main_thread_ms,player_loop_ms,gc_allocated_in_frame_bytes,total_used_memory_bytes,total_reserved_memory_bytes,gc_reserved_memory_bytes,system_used_memory_bytes,fixed_step_ms,belt_transfer_ms,belt_progress_ms,transfer_command_buffer_ms,item_pool_initialization_ms,item_visual_capture_ms,item_transform_presentation_ms,item_process_ms,item_port_adapter_ms,item_port_buffer_swap_ms,grid_placement_transform_ms,grid_build_ms,grid_occupancy_index_ms,belt_topology_visual_ms,wait_for_job_group_ms
1535,1.750858,0.946698,0.944600,0.840100,1076.000000,851665792.000000,1324570160.000000,237035520.000000,1572720640.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.010600,0.000000,0.000000,0.000000,0.004000,0.002300,0.002500,0.006400,0.000000
1536,1.751933,1.079301,1.075400,0.972300,1076.000000,851665816.000000,1324570160.000000,237035520.000000,1572720640.000000,0.000600,0.000000,0.000000,0.000000,0.009800,0.000000,0.011600,0.000000,0.000000,0.000000,0.004400,0.001800,0.002400,0.006500,0.000000
1537,1.752894,0.966900,0.970900,0.867700,1076.000000,851666264.000000,1324570160.000000,237035520.000000,1572724736.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.011100,0.000000,0.000000,0.000000,0.004100,0.001900,0.002200,0.006600,0.000000
1538,1.753842,0.924298,0.921900,0.826600,1076.000000,851665864.000000,1324570160.000000,237035520.000000,1572724736.000000,0.000600,0.000000,0.000000,0.000000,0.008600,0.000000,0.010700,0.000000,0.000000,0.000000,0.004100,0.001800,0.002300,0.006500,0.000000
1539,1.755628,1.761302,1.750700,1.652200,1076.000000,851667759.000000,1324570160.000000,237035520.000000,1572724736.000000,0.318100,0.041300,0.011100,0.108200,0.008600,0.017700,0.010700,0.014900,0.020400,0.012300,0.004300,0.001900,0.002400,0.004500,0.000000
1540,1.757273,1.536395,1.116100,1.010300,1076.000000,851670504.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000800,0.000000,0.000000,0.000000,0.011100,0.000000,0.013800,0.000000,0.000000,0.000000,0.005400,0.002500,0.002600,0.007100,0.000000
1541,1.758896,1.666801,2.026800,1.504000,1076.000000,851684760.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000800,0.000000,0.000000,0.000000,0.018200,0.000000,0.022700,0.000000,0.000000,0.000000,0.007100,0.003700,0.004300,0.011100,0.000000
1542,1.760320,1.428798,1.435200,1.274100,1076.000000,851672664.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000900,0.000000,0.000000,0.000000,0.017300,0.000000,0.020100,0.000000,0.000000,0.000000,0.006400,0.003200,0.003500,0.010200,0.000000
1543,1.761880,1.634205,1.662400,1.516800,1076.000000,851674072.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000900,0.000000,0.000000,0.000000,0.016500,0.000000,0.018800,0.000000,0.000000,0.000000,0.006200,0.003300,0.003500,0.010300,0.000000
1544,1.762929,1.076396,1.080900,0.967600,1076.000000,851674120.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000600,0.000000,0.000000,0.000000,0.011000,0.000000,0.012100,0.000000,0.000000,0.000000,0.004700,0.002400,0.002800,0.009800,0.000000
1545,1.764073,1.150602,1.152500,1.043900,1076.000000,851684288.000000,1324570160.000000,237035520.000000,1572728832.000000,0.001100,0.000000,0.000000,0.000000,0.009400,0.000000,0.011500,0.000000,0.000000,0.000000,0.004300,0.002300,0.002400,0.005700,0.000000
1546,1.765027,0.961501,0.957700,0.856200,1076.000000,851689040.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000600,0.000000,0.000000,0.000000,0.009400,0.000000,0.010200,0.000000,0.000000,0.000000,0.004000,0.001800,0.002300,0.006300,0.000000
1547,1.765985,0.929096,0.927500,0.825000,1076.000000,851689080.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000600,0.000000,0.000000,0.000000,0.009000,0.000000,0.010200,0.000000,0.000000,0.000000,0.003700,0.001900,0.002300,0.006400,0.000000
1548,1.767088,1.106200,1.100400,0.996500,1076.000000,851689096.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000500,0.000000,0.000000,0.000000,0.009000,0.000000,0.009900,0.000000,0.000000,0.000000,0.005100,0.001900,0.002600,0.006000,0.000000
1549,1.768109,1.029103,1.025800,0.918400,1076.000000,851689536.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000800,0.000000,0.000000,0.000000,0.010200,0.000000,0.011700,0.000000,0.000000,0.000000,0.004700,0.002100,0.002500,0.007300,0.000000
1550,1.769083,0.978501,0.983100,0.877500,1076.000000,851689984.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000600,0.000000,0.000000,0.000000,0.009400,0.000000,0.010500,0.000000,0.000000,0.000000,0.004500,0.001900,0.002400,0.006600,0.000000
1551,1.770046,0.972796,0.972800,0.875100,1076.000000,851689176.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000700,0.000000,0.000000,0.000000,0.009100,0.000000,0.010900,0.000000,0.000000,0.000000,0.003700,0.001900,0.002200,0.006200,0.000000
1552,1.770984,0.933702,0.925100,0.829500,1076.000000,851689200.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.010800,0.000000,0.000000,0.000000,0.004000,0.001900,0.002300,0.006200,0.000000
1553,1.772267,1.276205,1.274200,1.170900,1076.000000,851693848.000000,1324570160.000000,237035520.000000,1572728832.000000,0.307700,0.038900,0.011500,0.106700,0.009400,0.017400,0.010900,0.014400,0.019900,0.012500,0.004000,0.002000,0.002200,0.005000,0.000000
1554,1.773266,1.000999,0.994200,0.891100,1076.000000,851693872.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000800,0.000000,0.000000,0.000000,0.011000,0.000000,0.012600,0.000000,0.000000,0.000000,0.004500,0.002600,0.002300,0.006700,0.000000
1555,1.774252,0.979996,0.968700,0.863200,1076.000000,851693488.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000800,0.000000,0.000000,0.000000,0.009300,0.000000,0.012500,0.000000,0.000000,0.000000,0.003900,0.001900,0.002300,0.006600,0.000000
1556,1.775187,0.952303,0.968000,0.854700,1076.000000,851693512.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000700,0.000000,0.000000,0.000000,0.009600,0.000000,0.010600,0.000000,0.000000,0.000000,0.003900,0.002200,0.002600,0.006600,0.000000
1557,1.776135,0.949695,0.948700,0.853800,1076.000000,851707760.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000800,0.000000,0.000000,0.000000,0.008800,0.000000,0.010400,0.000000,0.000000,0.000000,0.003600,0.001700,0.002100,0.006200,0.000000
1558,1.777055,0.907802,0.902300,0.808200,1076.000000,851695664.000000,1324570160.000000,237035520.000000,1572728832.000000,0.000600,0.000000,0.000000,0.000000,0.008900,0.000000,0.011900,0.000000,0.000000,0.000000,0.003900,0.001700,0.002200,0.006000,0.000000
1559,1.777967,0.926205,0.925000,0.827700,1076.000000,851697144.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000600,0.000000,0.000000,0.000000,0.009100,0.000000,0.010500,0.000000,0.000000,0.000000,0.003800,0.001600,0.002200,0.006200,0.000000
1560,1.778935,0.968197,0.966100,0.869500,1076.000000,851701288.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.008800,0.000000,0.010300,0.000000,0.000000,0.000000,0.003600,0.002200,0.002200,0.006500,0.000000
1561,1.779833,0.898597,0.897900,0.803300,1076.000000,851701744.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.008600,0.000000,0.010400,0.000000,0.000000,0.000000,0.003900,0.001700,0.002300,0.006300,0.000000
1562,1.781051,1.200602,1.191100,1.096100,1076.000000,851701328.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.008600,0.000000,0.010400,0.000000,0.000000,0.000000,0.003900,0.001800,0.002400,0.006000,0.000000
1563,1.782378,1.237103,1.219300,1.117400,1076.000000,851701496.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000600,0.000000,0.000000,0.000000,0.009500,0.000000,0.011600,0.000000,0.000000,0.000000,0.004200,0.002000,0.002500,0.006600,0.000000
1564,1.783576,1.267000,1.224400,1.107600,1076.000000,851701512.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.012700,0.000000,0.011600,0.000000,0.000000,0.000000,0.005700,0.002200,0.002900,0.006900,0.000000
1565,1.784686,1.130499,1.174900,1.024400,1076.000000,851701952.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.010500,0.000000,0.051000,0.000000,0.000000,0.000000,0.005200,0.002000,0.002800,0.006800,0.000000
1566,1.785733,1.035899,1.032600,0.923800,1076.000000,851706496.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.010200,0.000000,0.042800,0.000000,0.000000,0.000000,0.004700,0.002800,0.002400,0.006800,0.000000
1567,1.787069,1.332100,1.328700,1.219400,1076.000000,851705672.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.012200,0.000000,0.000000,0.000000,0.004500,0.002300,0.002400,0.006700,0.000000
1568,1.788486,1.418700,1.415200,1.305000,1076.000000,851706320.000000,1324570160.000000,237035520.000000,1572794368.000000,0.351100,0.044500,0.012400,0.124400,0.010200,0.018600,0.014100,0.015300,0.021500,0.013200,0.004900,0.002200,0.002800,0.005300,0.000000
1569,1.789503,1.033199,1.035700,0.927100,1076.000000,851706344.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.012400,0.000000,0.012300,0.000000,0.000000,0.000000,0.004200,0.002900,0.002600,0.007000,0.000000
1570,1.790488,0.982703,0.981900,0.878700,1076.000000,851705944.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.009500,0.000000,0.010700,0.000000,0.000000,0.000000,0.004000,0.002600,0.002300,0.006800,0.000000
1571,1.791472,0.977197,0.974700,0.873200,1076.000000,851705968.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009600,0.000000,0.010900,0.000000,0.000000,0.000000,0.003900,0.001800,0.002400,0.006600,0.000000
1572,1.792507,1.036600,1.031300,0.930100,1076.000000,851709888.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009600,0.000000,0.011000,0.000000,0.000000,0.000000,0.004300,0.001900,0.002300,0.007000,0.000000
1573,1.793907,1.305598,1.260900,1.147100,1076.000000,851724272.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.012500,0.000000,0.000000,0.000000,0.004200,0.001800,0.002300,0.006900,0.000000
1574,1.795030,1.215504,1.251900,1.113800,1076.000000,851712176.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.013900,0.000000,0.015300,0.000000,0.000000,0.000000,0.006200,0.002700,0.002900,0.008100,0.000000
1575,1.796112,1.053501,1.047200,0.943100,1076.000000,851709560.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.011900,0.000000,0.000000,0.000000,0.004900,0.001900,0.002400,0.006900,0.000000
1576,1.797350,1.218601,1.186400,1.075100,1076.000000,851709608.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.012900,0.000000,0.012300,0.000000,0.000000,0.000000,0.005000,0.002600,0.002400,0.007300,0.000000
1577,1.798406,1.098200,1.126500,1.003000,1076.000000,851714160.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000900,0.000000,0.000000,0.000000,0.014000,0.000000,0.011400,0.000000,0.000000,0.000000,0.005300,0.002300,0.002800,0.007100,0.000000
1578,1.799541,1.131498,1.121300,1.014400,1076.000000,851717840.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.011100,0.000000,0.000000,0.000000,0.004600,0.002300,0.002300,0.006100,0.000000
1579,1.800556,1.029096,1.032800,0.924000,1076.000000,851717896.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.010800,0.000000,0.012100,0.000000,0.000000,0.000000,0.004600,0.002700,0.002700,0.007000,0.000000
1580,1.801586,1.037500,1.036700,0.933300,1076.000000,851717912.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000600,0.000000,0.000000,0.000000,0.009900,0.000000,0.011700,0.000000,0.000000,0.000000,0.004200,0.001900,0.002300,0.005000,0.000000
1581,1.802556,0.973306,0.971000,0.871600,1076.000000,851718336.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.009400,0.000000,0.011600,0.000000,0.000000,0.000000,0.004300,0.002400,0.002600,0.007100,0.000000
1582,1.803953,1.361097,0.955000,0.855300,1076.000000,851718784.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009500,0.000000,0.010700,0.000000,0.000000,0.000000,0.004300,0.002400,0.002400,0.006900,0.000000
1583,1.805396,1.460799,1.848500,1.350000,1076.000000,851718632.000000,1324570160.000000,237035520.000000,1572794368.000000,0.349300,0.039700,0.012800,0.130700,0.010900,0.019700,0.011400,0.015500,0.020100,0.013100,0.005000,0.002000,0.002800,0.005500,0.000000
1584,1.806584,1.190604,1.190600,1.078400,1076.000000,851718656.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.011600,0.000000,0.011500,0.000000,0.000000,0.000000,0.004200,0.002600,0.002500,0.007100,0.000000
1585,1.807832,1.244296,1.231200,1.120000,1076.000000,851723200.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.010000,0.000000,0.011200,0.000000,0.000000,0.000000,0.004300,0.002100,0.002400,0.006600,0.000000
1586,1.808869,1.045599,1.057800,0.940000,1128.000000,851722800.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009900,0.000000,0.011900,0.000000,0.000000,0.000000,0.004500,0.001900,0.002400,0.007000,0.000000
1587,1.809845,0.982703,0.981000,0.877500,1076.000000,851726248.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.009700,0.000000,0.011300,0.000000,0.000000,0.000000,0.004000,0.002100,0.002300,0.006700,0.000000
1588,1.810825,0.986402,0.987500,0.885100,1076.000000,851730368.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009100,0.000000,0.011000,0.000000,0.000000,0.000000,0.004200,0.001800,0.002100,0.006500,0.000000
1589,1.811907,1.064194,1.058500,0.957000,1076.000000,851744752.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009200,0.000000,0.011100,0.000000,0.000000,0.000000,0.003700,0.002500,0.002100,0.006700,0.000000
1590,1.813182,1.230605,1.098800,0.992700,1076.000000,851732784.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.010100,0.000000,0.013200,0.000000,0.000000,0.000000,0.003900,0.002100,0.003300,0.006900,0.000000
1591,1.814438,1.267198,1.386000,1.157800,1076.000000,851734264.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.011700,0.000000,0.012500,0.000000,0.000000,0.000000,0.005000,0.002400,0.003000,0.007200,0.000000
1592,1.815429,1.033900,1.032800,0.923800,1076.000000,851734312.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.010400,0.000000,0.012100,0.000000,0.000000,0.000000,0.004700,0.002300,0.003100,0.006600,0.000000
1593,1.816416,0.983099,0.986000,0.879700,1076.000000,851734768.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.011500,0.000000,0.000000,0.000000,0.004400,0.002800,0.002600,0.006800,0.000000
1594,1.817404,0.989498,0.986800,0.884000,1076.000000,851738448.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009800,0.000000,0.010400,0.000000,0.000000,0.000000,0.004300,0.002200,0.003000,0.007100,0.000000
1595,1.818377,0.980903,0.980900,0.879600,1076.000000,851738488.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009300,0.000000,0.010800,0.000000,0.000000,0.000000,0.004100,0.001900,0.002600,0.006500,0.000000
1596,1.819331,0.950000,0.945300,0.846000,1076.000000,851738504.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.008600,0.000000,0.011200,0.000000,0.000000,0.000000,0.004100,0.001900,0.002500,0.006500,0.000000
1597,1.820458,1.102501,0.967300,0.866900,1076.000000,851738944.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000900,0.000000,0.000000,0.000000,0.009800,0.000000,0.011900,0.000000,0.000000,0.000000,0.004400,0.002600,0.002500,0.007300,0.000000
1598,1.821771,1.333199,1.458700,1.230200,1076.000000,851744616.000000,1324570160.000000,237035520.000000,1572794368.000000,0.333000,0.040900,0.012900,0.120200,0.009600,0.018000,0.010400,0.014000,0.019800,0.012500,0.004400,0.002000,0.002800,0.005300,0.000000
1599,1.822781,1.013102,1.014400,0.909200,1076.000000,851743792.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.011400,0.000000,0.010800,0.000000,0.000000,0.000000,0.004800,0.002500,0.002500,0.007000,0.000000
1600,1.823978,1.184396,1.175000,1.072300,1076.000000,851743816.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000800,0.000000,0.000000,0.000000,0.009400,0.000000,0.011500,0.000000,0.000000,0.000000,0.004600,0.001900,0.002700,0.006700,0.000000
1601,1.824963,1.004797,0.993000,0.886700,1076.000000,851744264.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.010300,0.000000,0.011700,0.000000,0.000000,0.000000,0.004400,0.002600,0.002400,0.007100,0.000000
1602,1.825915,0.954103,0.966300,0.851600,1076.000000,851742736.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000600,0.000000,0.000000,0.000000,0.009400,0.000000,0.010100,0.000000,0.000000,0.000000,0.004100,0.002300,0.002300,0.006400,0.000000
1603,1.826884,0.957100,0.956700,0.857000,1076.000000,851742760.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000600,0.000000,0.000000,0.000000,0.008700,0.000000,0.010700,0.000000,0.000000,0.000000,0.004100,0.002200,0.002200,0.006300,0.000000
1604,1.827898,1.013598,1.007400,0.908500,1076.000000,851746880.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009400,0.000000,0.010500,0.000000,0.000000,0.000000,0.004200,0.001900,0.002300,0.006600,0.000000
1605,1.828915,1.019799,1.019800,0.918900,1076.000000,851761400.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009300,0.000000,0.010900,0.000000,0.000000,0.000000,0.004200,0.001800,0.002400,0.006300,0.000000
1606,1.829955,1.037805,1.033000,0.933200,1076.000000,851749432.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009500,0.000000,0.011900,0.000000,0.000000,0.000000,0.004000,0.001700,0.002400,0.006300,0.000000
1607,1.830922,0.975702,0.974700,0.873800,1076.000000,851746816.000000,1324570160.000000,237035520.000000,1572794368.000000,0.000700,0.000000,0.000000,0.000000,0.009700,0.000000,0.010200,0.000000,0.000000,0.000000,0.004000,0.001800,0.002400,0.006800,0.000000
